track_id,artists,trackname,album
1iuwzRxWxDB7VbBldAtmrP,Brandy,U Don't Know Me (Like U Used To),Never Say Never
2PEGGWSb06ARYfgtkgl1hm,Brandy,Never Say Never,Never Say Never
6tBD4yjOf9P8rWwUlXdJFm,Brandy,Have You Ever,Never Say Never
2u5Jo1UrdI5rX7f9enszBc,Phabo,LNF,LNF
03RBHDeECug0dJy0K0nkFV,Phabo,Make It Big,Free
30NP5zKGA4qtFiYxzn5dna,Phabo,Come,Free
1rCugBa2t3ycgyR4xHSvvA,Bilal,Fast Lane - Dr. Dre & Jadakiss Remix (Main),1st Born Second
57JKgPzcF9uyKHKVvbznR1,Bilal,Reminisce,1st Born Second
2XaapB5MsV3wWWErBWJQKg,Bilal,All That I Am,1st Born Second
6LF3U5YK1Zgdr6ajQrfW1h,Bilal,Love It,1st Born Second
2bnHhAd5L789IBeTud5Piy,Bilal,You Are,1st Born Second
74HYrIbnpc2xKCTenv5qKM,Erykah Badu,Window Seat,New Amerykah Part Two: Return Of The Ankh
7C8lGdwc6E17vE2WYNf58X,Erykah Badu,"Out My Mind, Just In Time",New Amerykah Part Two: Return Of The Ankh
69IlOa0yiFpficRuEQcKaB,Erykah Badu,Soldier,New Amerykah Part One (4th World War)
7FSgqflMdRiNCb8XIve6GG,Erykah Badu,Telephone,New Amerykah Part One (4th World War)
7pv80uUHfocFqfTytu1MVi,Erykah Badu,Didn't Cha Know,Mama's Gun
2rlN0SGPbhf9PhqmLb7n2D,Erykah Badu,My Life,Mama's Gun
7LJz6DZS1tIRB06bbYbAPi,Erykah Badu,...& On,Mama's Gun
5dlfvkyZOuBCFP1KbzRHUx,Erykah Badu,Orange Moon,Mama's Gun
6q8fYYujrQxXckq1tTtqqi,Erykah Badu,Time's A Wastin,Mama's Gun
15QJXeFMsil7J8hHWaC8Ma,Erykah Badu,Rim Shot - Intro,Baduizm
0tNuJpBgtE65diL6Q8Q7fI,Erykah Badu,On & On,Baduizm
2jAn0rAOyLW6hIEuIDNcoT,Erykah Badu,Appletree,Baduizm
66q8IX1czlTF7BUYZ7CNts,Erykah Badu,4 Leaf Clover,Baduizm
1XQJMzytCX3eIyk936dUpc,Erykah Badu,No Love,Baduizm
1FAL6jmxa7oIZxmqZFZZL4,Erykah Badu,Drama,Baduizm
2ESN3ebvvqXcFAMxxn6QXF,Erykah Badu,Sometimes,Baduizm
6al7D2x4d35Fin3OWwMWvt,Dwele,Feels So Good,Sketches Of A Man
5UzPW8HC6slxstdRbV3Kcp,Dwele,Open Your Eyes,Sketches Of A Man
5jyr8tK5amggbcJWCeWqFL,Dwele,My Lova,Some Kinda...
1TlEEopIktdAi8oWRf9Qx6,Dwele,I Think I Love You,Some Kinda...
1i8XHUZkVdoOCfFumL0Zqt,Dwele,Truth,Subject
2RcanAJpudPNDkyIe9DzKS,D'Angelo,Really Love,Black Messiah
2f9mmR37OEceYERbXml0Nj,D'Angelo,Another Life,Black Messiah
4EQ0dK6Sg7v685NGrQvuki,D'Angelo,Left And Right,Voodoo
5LIwaG8Wl9LfExcmiRQm7J,D'Angelo,Send It On,Voodoo
2Qmkg3JVW6e0w55HQudjSW,D'Angelo,The Root,Voodoo
7hzgk557YLr0722EFkmp9Z,D'Angelo,Feel Like Makin' Love,Voodoo
7rt0kEDWRg3pgTZJKuszoE,D'Angelo,Brown Sugar,Brown Sugar
7AjfklMN4WpQYz5FkT4E66,D'Angelo,Lady,Brown Sugar
7114JMdpaHhNEOlIY0Ljze,D'Angelo,Jonz In My Bonz,Brown Sugar
2VjXGuPVVxyhMgER3Uz2Fe,Ms. Lauryn Hill,Ex-Factor,The Miseducation of Lauryn Hill
0uEp9E98JB5awlA084uaIg,Ms. Lauryn Hill,Doo Wop (That Thing),The Miseducation of Lauryn Hill
4y4ilhWm4BcoWs7o5VsI3R,Raphael Saadiq,Still Ray,Instant Vintage
38JAoElYA1uD3EPi09Iy1a,Musiq Soulchild,teachme,Luvanmusiq
1fqSS9DBYFLKePlhVRAyOv,Musiq Soulchild,today,Luvanmusiq
7px3X5My7M1Wf9tqwQXZWY,Musiq Soulchild,millionaire,Luvanmusiq
628j9IH2wSWEUQe7hHigKW,Musiq Soulchild,takeyouthere,Luvanmusiq
5whk3u39jjDkJGsVJaCMIY,Musiq Soulchild,lullaby,Luvanmusiq
5BUViNC3YhNo1xIjEXV5pP,Musiq Soulchild,Soulstar,soulstar
0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,All I Want Is You
1eUGmzzvahJjOSWgDHuRlv,Miguel,Girl With The Tattoo Enter.lewd,All I Want Is You
0Pm5bjilCLFyf9KaLKKwEM,Toro y Moi,No Show,Boo Boo
1IcUugfCDOtdpvGqra0sGV,Toro y Moi,Mona Lisa,Boo Boo
5VOUA6T4J5FibVuxG5IbAF,Toro y Moi,Windows,Boo Boo
4Z8TkTR8BiQmc9zOuSzZ6R,Toro y Moi,Embarcadero,Boo Boo
3zTqNXUMKnaU4hBJbheSxy,Toro y Moi,Girl Like You,Boo Boo
3PqVFIyl9HKjwIYj4E2AnA,Toro y Moi,You and I,Boo Boo
5pr6t50ouFJYEuZWgMY0lV,Toro y Moi,Labyrinth,Boo Boo
4YbkkL3BnEI65h2hoiM81K,Toro y Moi,Inside My Head,Boo Boo
1Yu22Urp3iJY94ZtDn61j9,Toro y Moi,High Living,Live from Trona
2odq6OBoCryVyS5XeObblO,Toro y Moi,Imprint After,Causers Of This
0I74hVw1WxIayHNGxnBqQn,Toro y Moi,You Hid,Causers Of This
25GlFJq5QNAXyVgJvCZ4Mf,Anderson .Paak,Heart Don't Stand a Chance,Malibu
5G0nSEIT0fGUZY0caM9AnH,Anderson .Paak,The Season | Carry Me,Malibu
1UjyF6okUHhnVxaLV8ojsA,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),Malibu
276zciJ7Fg7Jk6Ta6QuLkp,Anderson .Paak,Come Down,Malibu
2sNhYJ2ggd9BadlTXU3Mah,Anderson .Paak,The Dreamer (feat. Talib Kweli & Timan Family Choir),Malibu
0I6v5Ky26n9Lwm3usd3L1x,Anderson .Paak,Put You On,Venice
2WlOO5UM3eoEQt7Z2z3PU1,Anderson .Paak,Might Be,Venice
0YOTE8vEGduSABT8QE55rK,Anderson .Paak,Already,Venice
7KdxjDOMqHMRBqKNohsQXR,NxWorries,Kutless,Yes Lawd!
21Q7yG09qK4riGrvVsFHZ0,NxWorries,Lyk Dis,Yes Lawd!
2bv5JwDF95lIGtIf5mXcvB,NxWorries,Scared Money,Yes Lawd!
37mEI7uG0SOUwqzJgWj9jQ,NxWorries,Suede,Yes Lawd!
69BnmMolynlDt2IF66OwO2,NxWorries,Sidepiece,Yes Lawd!
0Fee8BSCydBW8QWi8D0uwp,NxWorries,Link Up,Link Up & Suede
1sgAJRD4JX5rQOHxiESB2T,Thundercat,Captain Stupido,Drunk
6eKndb3FYEqXBBPhK0WuAv,Thundercat,A Fan's Mail (Tron Song Suite II),Drunk
1FgDXkEcfp49bSrNSM8jzS,Thundercat,Lava Lamp,Drunk
7mmgaVKZlU6jtVsRvoXxKu,Thundercat,Jethro,Drunk
3KQvcYqWgMnG6MCg1aeXif,Thundercat,Show You the Way,Drunk
2UAMy9T8jWOjRVlQvHOmsn,Thundercat,Friend Zone,Drunk
5dcZUsgcMW57ju0A379O7c,Thundercat,Them Changes,Drunk
7DfFc7a6Rwfi3YQMRbDMau,Frank Ocean,Thinkin Bout You,channel ORANGE
6MEDfjHxnVNcYmHe3mM6L2,Frank Ocean,Sweet Life,channel ORANGE
3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,channel ORANGE
1fOkmYW3ZFkkjIdOZSf596,Frank Ocean,Pink Matter,channel ORANGE
4YZbVct8l9MnAVIROnLQdx,Frank Ocean,Forrest Gump,channel ORANGE
10SUWedx0zohs8M3OJpnA7,The Internet,Get Away,Ego Death
5xok0LRntz8qY9ljEwPV9L,The Internet,Gabby (feat. Janelle Monáe),Ego Death
5WoaF1B5XIEnWfmb5NZikf,Miguel,Sky Walker (feat. Travis Scott),War & Leisure
1m8WpLYXEiNVZchsWEcCSy,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),War & Leisure
5XN9jwDlXAZ8j5nMcK7S1d,Miguel,Now,War & Leisure
41cpvQ2GyGb2BRdIRSsTqK,Frank Ocean,Moon River,Moon River
1l32mo5oW5oIRRjNnVJBNR,The Internet,Come Together,Hive Mind
01bfHCsUTwydXCHP1VoLlI,The Internet,Roll (Burbank Funk),Hive Mind
2hPNuVVSV1tqiD2uPlfehz,The Internet,Come Over,Hive Mind
0JADBJ42q1ab92VOULBh9V,The Internet,Stay the Night,Hive Mind
7bKxc7UstlRxOtNBvLjGSs,The Internet,It Gets Better (With Time),Hive Mind
0sSNa2XDu7dxbnjK0lKnDH,The Internet,Look What U Started,Hive Mind
5GjisoOfsN8qagrax01T4y,The Internet,Wanna Be,Hive Mind
5tqZJUHEuqdN12RZVq2l9p,The Internet,Hold On,Hive Mind
2e2ODYnQs9b5WHzAfx7fmz,Toro y Moi,Miss Me (feat. ABRA),Outer Peace
40YmyUvb5AmaAWXpXTj7VD,Toro y Moi,New House,Outer Peace
6RpunyUP44SDweJPDScLSF,Anderson .Paak,Come Home (feat. André 3000),Ventura
4rnSq8xRLFKhd8Sh7r6h39,Thundercat,King Of The Hill,It Is What It Is
55odIfJy7sm2HkHf3n9Gha,Thundercat,Unrequited Love,It Is What It Is
3dEfkDvlNCQEFN0CJrGBml,Thundercat,Tokyo,Drunk
5TB0AeUB5kd4U51ZdCW0ok,Elujay,CHOOSE UP,GEMS IN THE CORNERSTORE
6qpN9Ix8Tq7BSINcroqZ91,Elujay,CALLIN MY NAME (feat. Ciscero),GEMS IN THE CORNERSTORE
0Uxmhbm1sUiyh6geMnwzG4,Mac Ayres,I've Always Been,I've Always Been
4Lw1ePUkkLEG9kIVhpslO0,Blackstreet,Don't Leave Me,The Best Of BLACKstreet - 20th Century Masters The Millennium Collection
3lSqFvAT4c9Q1Yi31EfJ2G,Harrison Brome,Pools,Fill Your Brains
3W5DfYKOBnpeLmgCyh473u,Harrison Brome,Sex Calls,Fill Your Brains
6g7zMYWe4QddND09Kh1WH0,Queen Naija,Lie To Me (feat. Lil Durk),missunderstood
7lurcq2Yw96B1K0KOJAHxg,Lloyd,Southside,Southside
5qrzhg9Fmu8Amg2uMhHfe5,Ray J,One Wish,Raydiation
6Nq5lE0CeOAAAqN4qhkbZU,Baby Bash,Suga Suga,Tha Smokin' Nephew
3ibKnFDaa3GhpPGlOUj7ff,Mario,Let Me Love You,Let Me Love You
2yr2HnFYl7XvqJk4fXoQBt,Mario Winans,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition
2YegxR5As7BeQuVp2U6pek,Mary J. Blige,Be Without You - Kendu Mix,The Breakthrough
48JAAdtKgOQ4u4QRER6bJX,Natalie,Goin' Crazy,Natalie
3TfBp81XBxnU5RLDKgD8nR,Avant,Wanna Be Close,Private Room
2wZTnl0pPFr3HBcyXfOaVJ,Justin Timberlake,Until The End Of Time (with Beyoncé),FutureSex/LoveSounds Deluxe Edition
3wtbl8uMml7VgxaDEvGCJ7,Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),The Rebirth 2
3o9yzDhGVqfjUZHvcvA6oF,JMSN,Patiently,Whatever Makes U Happy
3BMH5pKbnJ7JNIfIl1wZsI,JMSN,Angel,Whatever Makes U Happy
3QbQ1JUU66KkNPqajkCKA0,JMSN,Slowly,Whatever Makes U Happy
5p8mIi823BET6E9BcJNbwv,JMSN,Drinkin',Whatever Makes U Happy
5LBbP3H5Ims9aKhklnYPhW,Naji,Do You,The Optimist
1xrLYXdPigDdu6XIehTb3p,Naji,Long Distance,The Optimist
5TidpShGz6Jxsbx8fzKDlC,Amir Obe,WISH YOU WELL,None Of The Clocks Work
5LEVWiyX9Yxz93qmDDl4zf,Ta-ku,Meet in the Middle,(m)edian
7LMWmz0Rp3hFUPLcGqwBr7,Rexx Life Raj,2Free,Father Figure 2: Flourish
1537cjP5PnT5I8qWK5BYpx,Rexx Life Raj,Paradise,Father Figure 2: Flourish
4M2j8CM22GznjAmOvFckna,BOSCO,Luv U,b.
4S2BcaIwjEINXbZnekkl92,BOSCO,Free,b.
1x4r3SeGZ2VLJJkRWieZbW,BOSCO,Adrenaline,b.
1bIOYpDysbH8PYsOZWeK9d,AUGUST 08,Missed Calls,FATHER
7Hg90C0VsYOb6m4woo4oTO,Amir Obe,Welcome To Rehab,Can’t Be A ____Here: Chapter 1
4dulFGnSzdNW3iNdxxzgy7,Masego,Lavish Lullaby,Lady Lady
1gWL7x24c5s7q97b3yFeyi,Masego,Old Age,Lady Lady
5KaIIT6ijzJvlZPPiJby36,Masego,Prone,Lady Lady
5tkR9JkBj3Ueeo8W4k8IZD,Masego,Queen Tings,Lady Lady
0XX5J55td3eEiRSY2QQyqx,Masego,Shawty Fishin' (Blame The Net),Lady Lady
0hvVDA7x9JyrxJuLFS2pyz,Da-P,Ms. Communication,Ms. Communication
64ydkbrt0xhdJXRaam06Mc,James Blake,Mile High,Assume Form
6bptaIBX7PA4YVcshDSKZZ,Jordan Ward,Holdin Me Back,Holdin Me Back
4Da8BX0odlupbRhjc4QmED,Planet Giza,Brk Frm Nrml,Added Sugar
1oQkxwwjOymtyhIKFvxJVS,Planet Giza,Playerz Ball,Added Sugar
0hEdsNzziyPzOcfaCtc8dD,Marr Grey,Beauty In You,Rider
5voQlqNVFKmjboRFvV0Ckj,Marr Grey,What I Want,Rider
5KQd4gTF52aWEurk4nqCRj,Devin Morrison,Fairytale,Bussin'
0MURF0yjHOChxkrlUrLQWk,Cruel Santino,Maria,Mandy & The Jungle
0PczjXKNXNICdneeslOXiN,Cruel Santino,Demon Hearts,Mandy & The Jungle
19FcrKMpCp4bZOxcPkTMsZ,Cruel Santino,Sparky,Mandy & The Jungle
05vU0jW7ZkWiPShxlM0OU7,Cruel Santino,Freaky,Mandy & The Jungle
0mTtZ8UbOySRQHkqaAA1CK,Cruel Santino,Murvlana,Mandy & The Jungle
1RHFgbaMxkM3dVYHBrg7Me,Cruel Santino,Rapid Fire,Mandy & The Jungle
0GWX9HNUu2qZT16FAoBENM,Tay Iwar,MONICA,GEMINI
1kGJGjtAxpm6SaLKKYvrdR,Tay Iwar,FOOLS,GEMINI
6YtJ7qXFloHoIKS0GpFzIh,Tay Iwar,KEEPS,GEMINI
1nhrPZD2EkRy3Y41qSJSIa,Marco McKinnis,Energy,E'Merse
4dynHpWp3CYTCvvQpvmliT,Sunni Colón,Guava,Satin Psicodelic
40YkgUfMvXowQd8WuwCqJG,Sunni Colón,Baby I Don't Mind,Satin Psicodelic
58B56o3XqURXj606WE40UH,Sunni Colón,Summer Blu,Satin Psicodelic
6IJ7zo2mGXETtoahtSNeG7,Rexx Life Raj,The Fog,Father Figure 3: Somewhere Out There
2sEDbGQcE2QdvWtWF5Bx0G,Rexx Life Raj,Mad Real,Father Figure 3: Somewhere Out There
12G1fTPRg9o4l5AwR2dAZE,Rexx Life Raj,Somewhere In Paris,Father Figure 3: Somewhere Out There
5sc7JPdQFdWiwyZtl2kjal,Rexx Life Raj,Your Way,Father Figure 3: Somewhere Out There
2pPwTJ9l035FBtRxhGODMe,Rexx Life Raj,Overrated,Father Figure 3: Somewhere Out There
5MZQIjtghyFc4sMVUzD7MD,Omar Apollo,Kickback,Friends
0EWG8H4UhVAqdF7IC4u3LT,Omar Apollo,Hearing Your Voice,Friends
6IERGfMBe3csfANIuQ74D9,Dijon,alley-oop,How Do You Feel About Getting Married?
2mqSzhWWZePP0un56ikszA,Dijon,rock n roll,How Do You Feel About Getting Married?
2zCxQ5HTZukLBoq2SdhRDl,Dijon,jesse,How Do You Feel About Getting Married?
64aa8u3PJjyVEXmNpoXkEr,Naji,Sweet,Home Buddies
1vJXQZA9AExnPIs4JPO8lr,Play Nice,Pick Up Your Phone,Home Buddies
6DYMB5vFVpO8ISAuHBLI5K,Bowtye,Drnk,Home Buddies
5l0YvtHzzyNPJ4rAiw9tYT,Insightful,Stuck Inside,Home Buddies
1PV9qkFmu0xu7dmlJMlD9q,Play Nice,Myself,Home Buddies
6SgZLCCIlZrJGPUWw7YoC5,Play Nice,Staring Game,Home Buddies
5uUjYnzcjEgiIFWR0av19g,Omar Apollo,Kamikaze,Apolonio
1Qu24vc8msUVLcMZWa4k1x,Omar Apollo,Want U Around (feat. Ruel),Apolonio
55TiYkjqsQNMQTyf7uX0ZV,Hablot Brown,Little Bit,Little Bit
37Rp2VFHtCuZOtjwZyZNQs,Hablot Brown,Safe and Sound,Safe and Sound
3bjA5kZZNa7oGo05of97RC,Denitia and Sene,again. (new ride.),his and hers.
6eweZVerDuVAkELAqBF4Oh,Denitia and Sene,favorite.,love and noir.
31rp7avRTPpVhXntCNmICg,Denitia and Sene,roulette.,love and noir.
2n54ektfzvbKKlCRRTNWo1,Denitia and Sene,open wide.,love and noir.
3eKhhFsI74ZZjrHgvUwtGk,Denitia and Sene,too far.,love and noir.
3kxfsdsCpFgN412fpnW85Y,Childish Gambino,Redbone,"""Awaken, My Love!"""
1D1oE9i8sxo8fJ1Jbgr3Ys,Childish Gambino,Terrified,"""Awaken, My Love!"""
5OA2EQqiP7r7Zcl6nw8ICW,Aloe Blacc,I Need A Dollar,Good Things
4i843m1trUtM7odpb4wJuH,Aloe Blacc,Green Lights,Good Things
71mz64uiJBeBG39iCG4n04,Aloe Blacc,Hey Brother,Good Things
1DHORlovGmHF1d30QH5Lr4,Aloe Blacc,Miss Fortune,Good Things
2luO1BZnzH6U5Z1VMNCoKg,Aloe Blacc,Take Me Back,Good Things
3VJSaH6uE1FXzlUOlpO9Mu,Aloe Blacc,Loving You Is Killing Me,Good Things
0YUznciNBOLDf2laf7N5cb,Aloe Blacc,Good Things,Good Things
5drrGnGtejYLjtHCzP5k93,Aloe Blacc,You Make Me Smile,Good Things
2aVgdnKDyRE66fO6XiCfmi,Aloe Blacc,If I,Good Things
0DxUIAw4ZlsOOo2KPFU3Hf,Mac Ayres,Sunny & 62,Magic 8ball
4zwbn8nmwsKR67EdRSaIU5,Mac Ayres,Never Let Me Go,Magic 8ball
0AvSB3uR5Nr9UKIC56ijVg,Mac Ayres,Every Time,Magic 8ball
4Z5Bwienk09FUgwsMlsPwJ,Mac Ayres,Where U Goin' Tonight?,Magic 8ball
5iWUBYHqmf82C9tl8UNGtg,Denitia and Sene,casanova.,his and hers.
5VA4Ispp52EA1sOqzMz3Av,Miguel,All I Want Is You (feat. J. Cole),All I Want Is You
2ak8XZOZqVzKoONQobjhCx,anders,Press It Up,Twos
1eO4S8e7Mmih2RccROFfWd,anders,Take It Back,Twos
591tEk8EZ4wcgiDVnbTX8V,anders,I Don't Want Your Love,Twos
6yClfTSDF0YmPigEYwx8gZ,anders,Undone,Twos
3qE3TfclU8rgCsUpQhq1pM,anders,Changes,Twos
0vtxnsqQPd3ctEOq20U8q0,anders,Why,Twos
03Blb06rlCnx8q0xRiLKJu,anders,Rain,Twos
5ZJAkK5VcDWq3lrU5zTPY2,anders,Attached,Attached
2nCtq0LEyqpSqwWf34FhXQ,anders,The Wall,The Wall
3LQJAI5F5dL06wxXSVX6Qi,Aaron Taylor,A Fool for You,A Fool for You
1cpAmthcMCV6aZhlMAyIZa,Auto,Talk No More,Talk No More
3gqckHaK5X3iKaYdUlz4DF,Master Soul Boy,DYK,DYK
2cWAfOTxFrCPJ6rZU5WqDG,Master Soul Boy,Catharsis,Catharsis
3f40NIMePvTA7GLe2k5fZn,Master Soul Boy,Safe and Sound,Safe and Sound
6WUMJCjZnatR6CbIcczDnr,ODIE,Night Terrific! (feat. Yaqob),Analogue
63bAGRSSX2V1hhPSP2NpBC,ODIE,North Face,Analogue
3WoNXFMF2fsommu7DM0Gay,Bowtye,Dreaming,Dreaming
4kyowB76IWcxKhKMjLHzCn,falcxne,Slowly,Slowly
7a2iPWQC6LzPL62sJFUKjs,Sprint Connor,Die Alone,Die Alone
0FVBxfD5JeAZXgW6FEj5jd,Sprint Connor,Adore You (Trying to Kill You),Adore You (Trying to Kill You)
0BQW4HPxTjhPFfgVbbsmLR,anders,Pray For The Day,Chaos
3UDvm8ln2Xo11NZY34lT9G,anders,Baewatch,Chaos
279rl4oKt4TZGxMOaQa34T,Ye Ali,Right Time,Right Time (feat. Reggie Becton)
3K5hnuaGa6q6Zkmdtux1Hb,Ye Ali,Signs,Private Suite 3
3SlXl653uBjANvPuJFGxNk,Ye Ali,Playa,Private Suite 3
697NcQDJLxLvzRbj0qGXjf,Ye Ali,Ride & Slide,Private Suite 3
1rJUbH0v2E8t1GY4OAUTeC,Chris Brown,City Girls,Slime & B
1IIKrJVP1C9N7iPtG6eOsK,Chris Brown,Go Crazy,Slime & B
1GJhhkVUuox5iyNHlZfGBe,ØZI,LAVA!,LAVA!
1vwUsp52io0AGQ5yv470IC,Chris Brown,Take You Down,Exclusive (Expanded Edition)
7qXu5zUjLP4ZAP12QOZRX5,VanJess,Slow Down,Homegrown
6pOe7SyDflmg8RXVtCG5tK,VanJess,Roses,Homegrown
6hlsrnEBCSmdpsvOiEy21l,VanJess,Curious (feat. Jimi Tents & Garren),Homegrown
6CRrPTcxzM4pIO29GJF7Nk,VanJess,Boo Thang (feat. Devin Morrison),Homegrown
4Ny9mteDhBRcTZO9zl0gXW,VanJess,Come Over Again,Homegrown
0gPQTLaqHDgdupKEok7J2x,Craig David,7 Days,Born to Do It
6RZc4up0iPADGXPrhWaIcO,JAEL,W/ Me,Unworthy
0T0If9ZaAHX69OqXhZtXpY,JAEL,Usually I Don't (Do This),Unworthy
7Bo0TuNFEItHtWz3v0l8FH,Lucky Daye,My Window (feat. Mahalia),Table For Two
1QMg3Bw8y5TF0sDbWmkoCe,Lucky Daye,Dream (feat. Queen Naija),Table For Two
6jK81NER49dx8g2Nfc3XaC,Lucky Daye,Falling In Love (feat. Joyce Wrice),Table For Two
6WUEeOiwMxMtrQCTrsEkBK,ØZI,0.03,PEDESTAL
1k1GjmGx9mkaW8I3rOCriP,Bryson Tiller,Losing Focus,A N N I V E R S A R Y (Deluxe)
3lHjq5Q6WvVVMJfc1FmUYr,Bryson Tiller,Like Clockwork,A N N I V E R S A R Y (Deluxe)
0sRbc6UX4HP3KmTvmWDtxY,Naji,You,You
6n2EhP6xRzbKZb9GyEmKHV,Che Ecru,eXplain myself,Til Death
3tqlCrKwfxcc9SzXnnjRcF,Rene & Angela,My First Love,Rise
62k1IgjDti5eEwBVyafSaV,Naji,Angel,Angel
4oPNN7syJYSjzDhRerF966,D'Angelo,Untitled (How Does It Feel),Voodoo
6kE3hVEVJ67VVdQvVP3SMD,Che Ecru,Trippin,Til Death
3io7M7lql4RvIxdf5qqwpQ,Che Ecru,Pino,Til Death
3cF6uekOdMpiyBauNJAqFJ,Che Ecru,FALLING,PREJECTION
4TLJNON6mZLpfZX3g4Oh8B,DESTIN CONRAD,IN THE AIR,COLORWAY
3qE98sHohjBGmohgKOSK01,DESTIN CONRAD,EXCITED!,COLORWAY
2rC9vEGgAzHy8Eh9FhvWXL,DESTIN CONRAD,LAZY (feat. Swavay),COLORWAY
5G79sWJahVQQJWqOqtxJuW,DESTIN CONRAD,COLORWAY,COLORWAY
00selpxxljfn9n5Pf4K3VR,Brent Faiyaz,Show U Off,Show U Off
56Vy5lJUoHTI90MMnyI2CM,Joyce Wrice,That's On You - Japanese Remix,Overgrown
3PzVrpdkB6Ql5Az5spffJm,Joyce Wrice,Chandler,Overgrown
33BHRpEEYI3ZEAKRUH3PHa,Joyce Wrice,On One (feat. Freddie Gibbs),Overgrown
2aruTLKMWUxWKHGSncjb5D,Joyce Wrice,Must Be Nice (feat. Masego),Overgrown
63c7XWUFj35nB1LTyZyg44,Joyce Wrice,Hot Minute Interlude (feat. Devin Morrison & Mndsgn),Overgrown
4qUMx4RoWw41eRosBQMYfB,Joyce Wrice,So So Sick,Overgrown
3hckDxUmHyAqFDza44Of5A,Joyce Wrice,Think About You,Overgrown
7EyxYnQQIMtxHBkofYWTTq,Mayer Hawthorne,A Strange Arrangement,A Strange Arrangement
2lvJpi4kAPQGZhl4wNEn08,Mayer Hawthorne,Just Ain't Gonna Work Out,A Strange Arrangement
5FQPdI5dMmmByiP7n7VWyb,Mayer Hawthorne,"Maybe So, Maybe No",A Strange Arrangement
6L34EKhQ6h3UP8cSq71ApZ,Mayer Hawthorne,I Wish It Would Rain,A Strange Arrangement
0CPbibx1IIUimlRJmnFASy,Mayer Hawthorne,One Track Mind,A Strange Arrangement
2vj9kFa39EJwjGNs0u6ACo,Mayer Hawthorne,Shiny & New,A Strange Arrangement
59PXyfWUEcBkYwPfKvBfDx,MAUIMØON,Sweet Love,PLEASURE
0kwpURKpwZjPGbFmhV5YuE,MAUIMØON,Special Moments,PLEASURE
6Vdyu21iT8qScU1haSjWUU,Quality Control,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",Quality Control: Control The Streets Volume 2
3Q8RBppQeYLLHafNb2cJTz,ELHAE,My City ft. Masego,My City ft. Masego
3Ypnlj9KYSif4Elk7EeHgt,Silk,Meeting in My Bedroom,Tonight
41VnnfS1ftbgOw4F0TA390,Kendra Dias,Be Nice,Motions
7nQRexQUCCwAWn2gv1unXd,K. Forest,Non-Intentional (feat. Lou Val),Non-Intentional (feat. Lou Val)
6VFKuuqSbA1GpMEosUgTwQ,Sonder,Nobody But You,Nobody But You
3kaSOupDw2AR0N4c4jtezL,Phabo,Slippery (feat. DESTIN CONRAD),Slippery (feat. DESTIN CONRAD)
5zbs6EYbkVOF0YiWfSf019,ELHAE,U Know,Aura III
16bVC5nEXF6I62ebJeYr0u,ELHAE,Separated,Aura III
0hWvgmEDItEn75yQSSgVg5,ELHAE,Only One,Aura III
5IzQzEGaJiXWRifQPr690T,ELHAE,Sick Of Playing ft. Xavier Omär,Aura III
0T56FSDWcKwWfXy2MXAzZG,ELHAE,In My Corner,Aura III
0EzrovLdZ7AltHViAbM67c,JAEL,I'm Just Saying,Half as Much
7EvkF7IdoNl7beJ4EFZX5R,JAEL,Red Dots,Half as Much
6ZCv94TXnXBEkOxgRoU4dz,JAEL,I Just Want You,Half as Much
5BQHyj5Pb3dUY8W6TSjeTF,Majid Jordan,Waves of Blue,Waves of Blue
7cZBWjgSHReDh2EfrSJa9d,Tay Iwar,FEEL,Love & Isolation
3tAuh9JS89x1pcb2ludxTg,Zeina,Consequences,Consequences
0kk79yhXBFlg7KyVg5bWyr,Zeina,Suburbs,Suburbs
51zvLfEYPf19eAgahxvZh6,Lou Val,Cruel Silence,Cruel Silence
3CTLgIva1OHPC2uQwzGL0f,Mack Keane,Numb,Donna Ave
4EsG6wOWqbsYREezVcRiG5,Mack Keane,Sunbaked,Sunbaked
48jzO5GTQ1K7ERaCKdcUDs,Mack Keane,Unholy Matrimony,Dry Creek Rd
5TLV2m43llRJCAHG8MnGQE,Mack Keane,Hurt People,Dry Creek Rd
6QbeENFPqF0p4Em5hnJIAm,Mack Keane,Space + Time,Dry Creek Rd
15yva244QPS20IDjyOlphM,T-Pain,I Like Dat,I Like Dat
2PN3gbuBn5WBEwrEJH3xiu,Musiq Soulchild,sobeautiful,onmyradio
7J41dYQolQJEtj3UmKLu5r,Usher,U Got It Bad,8701
2QsZVnbWVSjKMXK6K3uRBL,Usher,U Remind Me,8701
5PCJldueshnwqQVjS16543,Usher,U Don't Have to Call,8701
0WyiimLG9P2xbQLHTxKh53,Sevyn Streeter,My Love for You,Girl Disrupted
0eWkGHUqc5a19PIzJ1v6E4,Sevyn Streeter,Before I Do,Girl Disrupted
6oiLQyu2bWAimCzhvmZtzB,Fousheé,my slime,time machine
